855, 0
856, 856
857, 857
858, 0
859, 0
860, 0
861, 0
862, 862
863, 0
864, 864
865, 0
866, 866
867, 0
868, 868
869, 869
870, 1740
871, 1742
872, 0
873, 0
874, 1748
875, 0
876, 876
877, 0
878, 2634
879, 0
880, 0
881, 0
882, 0
883, 0
884, 0
885, 885
886, 0
887, 2661
888, 0
889, 0
890, 0
891, 891
892, 892
893, 893
894, 1788
895, 0
896, 2688
897, 0
898, 0
899, 899
900, 0
901, 0
902, 0
903, 0
904, 0
905, 0
906, 906
907, 907
908, 0
909, 909
910, 0
911, 911
912, 912
913, 0
914, 0
915, 0
916, 0
917, 0
918, 0
919, 0
920, 0
921, 921
922, 0
923, 0
924, 0
925, 0
926, 0
927, 0
928, 928
929, 0
930, 930
931, 931
932, 2796
933, 1866
934, 0
935, 935
936, 936
937, 0
938, 938
939, 0
940, 0
941, 0
942, 942
943, 943
944, 944
945, 945
946, 4730
947, 0
948, 0
949, 0
950, 0
951, 0
952, 1904
953, 953
954, 954
955, 955
956, 0
957, 0
958, 0
959, 0
960, 0
961, 1922
962, 0
963, 963
964, 0
965, 0
966, 0
967, 0
968, 968
969, 969
970, 970
971, 0
972, 0
973, 973
974, 0
975, 0
976, 976
977, 0
978, 0
979, 979
980, 0
981, 0
982, 0
983, 0
984, 0
985, 0
986, 0
987, 0
988, 0
989, 0
990, 990
991, 991
992, 1984
993, 2979
994, 0
995, 995
996, 996
997, 1994
998, 998
999, 0
1000, 2000
1001, 0
1002, 0
1003, 0
1004, 0
1005, 0
1006, 0
1007, 1007
1008, 0
1009, 0
1010, 0
1011, 0
1012, 1012
1013, 0
1014, 0
1015, 1015
1016, 2032
1017, 1017
1018, 1018
1019, 1019
1020, 2040
1021, 0
1022, 1022
1023, 0
1024, 1024
1025, 1025
1026, 0
1027, 4108
1028, 0
1029, 0
1030, 0
1031, 0
1032, 1032
1033, 0
1034, 1034
1035, 1035
1036, 0
1037, 1037
1038, 0
1039, 1039
1040, 0
1041, 0
1042, 0
1043, 0
1044, 0
1045, 0
1046, 0
1047, 0
1048, 1048
1049, 1049
1050, 1050
1051, 0
1052, 0
1053, 0
1054, 1054
1055, 0
1056, 0
1057, 0
1058, 0
1059, 1059
1060, 1060
1061, 1061
1062, 0
1063, 0
1064, 0
1065, 1065
1066, 1066
1067, 2134
1068, 1068
1069, 0
1070, 0
1071, 1071
1072, 0
1073, 0
1074, 1074
1075, 1075
1076, 1076
1077, 3231
1078, 0
1079, 1079
1080, 0
1081, 0
1082, 2164
1083, 1083
1084, 1084
1085, 0
1086, 0
1087, 0
1088, 0
1089, 1089
1090, 0
1091, 0
1092, 0
1093, 0
1094, 2188
1095, 2190
1096, 1096
1097, 0
1098, 0
1099, 0
1100, 0
1101, 0
1102, 1102
1103, 0
1104, 1104
1105, 2210
1106, 0
1107, 0
1108, 0
1109, 2218
1110, 1110
1111, 0
1112, 1112
1113, 0
1114, 1114
1115, 0
1116, 0
1117, 0
1118, 0
1119, 0
1120, 0
1121, 1121
1122, 0
1123, 1123
1124, 1124
1125, 1125
1126, 0
1127, 0
1128, 0
1129, 0
1130, 4520
1131, 0
1132, 1132
1133, 1133
1134, 0
1135, 1135
1136, 1136
1137, 1137
1138, 0
1139, 1139
1140, 0
1141, 1141
1142, 0
1143, 0
1144, 0
1145, 0
1146, 1146
1147, 0
1148, 1148
1149, 1149
1150, 0
1151, 0
1152, 0
1153, 1153
1154, 1154
1155, 0
1156, 0
1157, 0
1158, 0
1159, 0
1160, 0
1161, 0
1162, 0
1163, 0
1164, 1164
1165, 0
1166, 0
1167, 0
1168, 1168
1169, 0
1170, 0
1171, 1171
1172, 2344
1173, 0
1174, 0
1175, 0
1176, 0
1177, 0
1178, 2356
1179, 1179
1180, 2360
1181, 0
1182, 0
1183, 1183
1184, 1184
1185, 1185
1186, 0
1187, 0
1188, 2376
1189, 1189
1190, 0
1191, 0
1192, 1192
1193, 0
1194, 0
1195, 1195
1196, 1196
1197, 0
1198, 0
1199, 0
1200, 0
1201, 0
1202, 0
1203, 0
1204, 0
1205, 0
1206, 0
1207, 0
1208, 0
1209, 0
1210, 1210
1211, 0
1212, 0
1213, 0
1214, 0
1215, 2430
1216, 1216
1217, 0
1218, 0
1219, 0
1220, 1220
1221, 1221
1222, 0
1223, 0
1224, 1224
1225, 0
1226, 2452
1227, 0
1228, 1228
1229, 0
1230, 0
1231, 0
1232, 1232
1233, 0
1234, 0
1235, 1235
1236, 0
1237, 1237
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 1248
1249, 0
1250, 0
1251, 0
1252, 0
1253, 1253
1254, 0
1255, 0
1256, 1256
1257, 1257
1258, 0
1259, 0
1260, 0
1261, 1261
1262, 2524
1263, 1263
1264, 0
1265, 2530
1266, 2532
1267, 0
1268, 1268
1269, 1269
1270, 0
1271, 0
1272, 0
1273, 2546
1274, 0
1275, 0
1276, 0
1277, 1277
1278, 0
1279, 0
1280, 0
1281, 0
1282, 1282
1283, 1283
1284, 1284
1285, 0
1286, 0
1287, 2574
1288, 0
1289, 0
1290, 0
1291, 0
1292, 1292
1293, 0
1294, 1294
1295, 0
1296, 0
1297, 2594
1298, 0
1299, 0
1300, 1300
1301, 0
1302, 0
1303, 2606
1304, 0
1305, 1305
1306, 0
1307, 0
1308, 2616
1309, 0
1310, 0
1311, 0
1312, 0
1313, 0
1314, 1314
1315, 0
1316, 2632
1317, 1317
1318, 1318
1319, 0
1320, 1320
1321, 1321
1322, 1322
1323, 0
1324, 0
1325, 1325
1326, 0
1327, 0
1328, 0
1329, 0
1330, 0
1331, 1331
1332, 0
1333, 1333
1334, 1334
1335, 0
1336, 2672
1337, 2674
1338, 0
1339, 0
1340, 1340
1341, 4023
1342, 0
1343, 1343
1344, 0
1345, 1345
1346, 0
1347, 1347
1348, 0
1349, 1349
1350, 0
1351, 1351
1352, 1352
1353, 0
1354, 0
1355, 0
1356, 0
1357, 0
1358, 0
1359, 1359
1360, 0
1361, 0
1362, 0
1363, 0
1364, 1364
1365, 1365
1366, 0
1367, 1367
1368, 0
1369, 0
1370, 0
1371, 2742
1372, 0
1373, 0
1374, 0
1375, 0
1376, 0
1377, 0
1378, 0
1379, 1379
1380, 0
1381, 0
1382, 1382
1383, 0
1384, 0
1385, 0
1386, 0
1387, 0
1388, 1388
1389, 1389
1390, 0
1391, 0
1392, 0
1393, 1393
1394, 0
1395, 0
1396, 1396
1397, 0
1398, 2796
1399, 1399
1400, 1400
1401, 0
1402, 0
1403, 0
1404, 1404
1405, 2810
1406, 1406
1407, 0
1408, 0
1409, 0
1410, 0
1411, 0
1412, 1412
1413, 0
1414, 0
1415, 0
1416, 0
1417, 0
1418, 0
1419, 0
1420, 0
1421, 2842
1422, 2844
1423, 0
1424, 0
1425, 0
1426, 0
1427, 0
1428, 0
1429, 0
1430, 1430
1431, 1431
1432, 0
1433, 1433
1434, 2868
1435, 1435
1436, 1436
1437, 0
1438, 0
1439, 0
1440, 0
1441, 0
1442, 0
1443, 2886
1444, 0
1445, 0
1446, 0
1447, 1447
1448, 1448
1449, 1449
1450, 1450
1451, 2902
1452, 0
1453, 0
1454, 1454
1455, 0
1456, 4368
1457, 1457
1458, 0
1459, 1459
1460, 1460
1461, 1461
1462, 1462
1463, 0
1464, 1464
1465, 0
1466, 0
1467, 0
1468, 2936
1469, 2938
1470, 1470
1471, 0
1472, 0
1473, 1473
1474, 1474
1475, 0
1476, 0
1477, 1477
1478, 1478
1479, 1479
1480, 1480
1481, 1481
1482, 4446
1483, 1483
1484, 0
1485, 0
1486, 2972
1487, 1487
1488, 0
1489, 0
1490, 2980
1491, 0
1492, 0
1493, 1493
1494, 0
1495, 1495
1496, 2992
1497, 0
1498, 0
1499, 1499
1500, 0
1501, 1501
1502, 1502
1503, 0
1504, 0
1505, 0
1506, 1506
1507, 0
1508, 3016
1509, 1509
1510, 1510
1511, 3022
1512, 0
1513, 0
1514, 0
1515, 1515
1516, 0
1517, 1517
1518, 0
1519, 1519
1520, 1520
1521, 0
1522, 0
1523, 1523
1524, 0
1525, 1525
1526, 0
1527, 1527
1528, 0
1529, 3058
1530, 0
1531, 0
1532, 0
1533, 0
1534, 1534
1535, 1535
1536, 1536
1537, 1537
1538, 0
1539, 0
1540, 3080
1541, 0
1542, 1542
1543, 1543
1544, 0
1545, 0
1546, 1546
1547, 3094
1548, 1548
1549, 0
1550, 1550
1551, 0
1552, 1552
1553, 1553
1554, 1554
1555, 0
1556, 0
1557, 1557
1558, 1558
1559, 3118
1560, 3120
1561, 0
1562, 3124
1563, 0
1564, 1564
1565, 1565
1566, 1566
1567, 1567
1568, 0
1569, 0
1570, 0
1571, 0
1572, 0
1573, 1573
1574, 1574
1575, 0
1576, 0
1577, 0
1578, 0
1579, 3158
1580, 0
1581, 0
1582, 0
1583, 1583
1584, 3168
1585, 1585
1586, 3172
1587, 0
1588, 0
1589, 4767
1590, 0
1591, 0
1592, 0
1593, 0
1594, 1594
1595, 0
1596, 3192
1597, 0
1598, 0
1599, 0
1600, 0
1601, 0
1602, 1602
1603, 0
1604, 0
1605, 0
1606, 0
1607, 0
1608, 0
1609, 3218
1610, 3220
1611, 1611
1612, 1612
1613, 3226
1614, 1614
1615, 0
1616, 1616
1617, 0
1618, 1618
1619, 0
1620, 0
1621, 0
1622, 0
1623, 0
1624, 1624
1625, 0
1626, 3252
1627, 0
1628, 0
1629, 0
1630, 0
1631, 0
1632, 1632
1633, 1633
1634, 1634
1635, 0
1636, 0
1637, 1637
1638, 0
1639, 0
1640, 0
1641, 0
1642, 0
1643, 0
1644, 0
1645, 1645
1646, 0
1647, 3294
1648, 0
1649, 1649
1650, 0
1651, 3302
1652, 0
1653, 0
1654, 0
1655, 0
1656, 1656
1657, 1657
1658, 0
1659, 0
1660, 0
1661, 1661
1662, 0
1663, 1663
1664, 0
1665, 1665
1666, 0
1667, 0
1668, 1668
1669, 0
1670, 0
1671, 1671
1672, 0
1673, 1673
1674, 1674
1675, 1675
1676, 0
1677, 5031
1678, 0
1679, 0
1680, 3360
1681, 0
1682, 0
1683, 0
1684, 0
1685, 0
1686, 0
1687, 3374
1688, 0
1689, 0
1690, 0
1691, 1691
1692, 0
1693, 0
1694, 1694
1695, 0
1696, 0
1697, 1697
1698, 0
1699, 3398
1700, 0
1701, 0
1702, 1702
1703, 0
1704, 0
1705, 6820
1706, 0
1707, 1707
1708, 0
1709, 1709
1710, 1710
1711, 1711
1712, 0
1713, 1713
1714, 0
1715, 0
1716, 1716
1717, 0
1718, 0
1719, 1719
1720, 0
1721, 1721
1722, 0
1723, 1723
1724, 0
1725, 1725
1726, 0
1727, 3454
1728, 0
1729, 1729
1730, 1730
1731, 0
1732, 1732
1733, 0
1734, 0
1735, 0
1736, 0
1737, 3474
1738, 0
1739, 1739
1740, 1740
1741, 0
1742, 0
1743, 1743
1744, 0
1745, 0
1746, 0
1747, 1747
1748, 0
1749, 0
1750, 1750
1751, 0
1752, 0
1753, 7012
1754, 1754
1755, 0
1756, 3512
1757, 0
1758, 3516
1759, 0
1760, 0
1761, 0
1762, 1762
1763, 1763
1764, 1764
1765, 0
1766, 1766
1767, 1767
1768, 1768
1769, 0
1770, 0
1771, 0
1772, 1772
1773, 1773
1774, 0
1775, 3550
1776, 1776
1777, 0
1778, 0
1779, 3558
1780, 0
1781, 0
1782, 0
1783, 0
1784, 0
1785, 1785
1786, 1786
1787, 0
1788, 1788
1789, 1789
1790, 0
1791, 0
1792, 0
1793, 0
1794, 0
1795, 0
1796, 0
1797, 0
1798, 0
1799, 0
1800, 0
1801, 0
1802, 1802
1803, 0
1804, 0
1805, 0
1806, 1806
1807, 0
1808, 0
1809, 0
1810, 0
1811, 0
1812, 3624
1813, 1813
1814, 1814
1815, 0
1816, 1816
1817, 0
1818, 0
1819, 3638
1820, 0
1821, 0
1822, 0
1823, 0
1824, 0
1825, 1825
1826, 1826
1827, 0
1828, 1828
1829, 0
1830, 1830
1831, 0
1832, 3664
1833, 0
1834, 0
1835, 0
1836, 0
1837, 1837
1838, 0
1839, 1839
1840, 0
1841, 0
1842, 0
1843, 0
1844, 0
1845, 0
1846, 1846
1847, 0
1848, 1848
1849, 0
1850, 0
1851, 1851
1852, 0
1853, 3706
1854, 1854
1855, 1855
1856, 0
1857, 1857
1858, 0
1859, 0
1860, 0
1861, 0
1862, 1862
1863, 1863
1864, 0
1865, 0
1866, 0
1867, 0
1868, 0
1869, 0
1870, 1870
1871, 1871
1872, 0
1873, 0
1874, 0
1875, 0
1876, 0
1877, 1877
1878, 1878
1879, 0
1880, 0
1881, 0
1882, 1882
1883, 0
1884, 0
1885, 1885
1886, 1886
1887, 0
1888, 1888
1889, 0
1890, 1890
1891, 0
1892, 0
1893, 1893
1894, 1894
1895, 1895
1896, 1896
1897, 0
1898, 0
1899, 0
1900, 1900
1901, 5703
1902, 1902
1903, 1903
1904, 0
1905, 3810
1906, 0
1907, 0
1908, 1908
1909, 0
1910, 0
1911, 0
1912, 0
1913, 1913
1914, 0
1915, 1915
1916, 0
1917, 1917
1918, 1918
1919, 0
1920, 0
1921, 0
1922, 0
1923, 1923
1924, 0
1925, 1925
1926, 0
1927, 0
1928, 0
1929, 0
1930, 3860
1931, 0
1932, 0
1933, 0
1934, 1934
1935, 5805
1936, 1936
1937, 1937
1938, 1938
1939, 3878
1940, 1940
1941, 1941
1942, 0
1943, 1943
1944, 0
1945, 1945
1946, 0
1947, 1947
1948, 7792
1949, 3898
1950, 0
1951, 5853
1952, 0
1953, 0
1954, 1954
1955, 0
1956, 1956
1957, 1957
1958, 0
1959, 0
1960, 0
1961, 0
1962, 0
1963, 0
1964, 0
1965, 1965
1966, 0
1967, 1967
1968, 3936
1969, 0
1970, 0
1971, 0
1972, 0
1973, 0
1974, 1974
1975, 1975
1976, 1976
1977, 0
1978, 0
1979, 5937
1980, 0
1981, 0
1982, 1982
1983, 0
1984, 0
1985, 1985
1986, 1986
1987, 1987
1988, 0
1989, 1989
1990, 0
1991, 0
1992, 3984
1993, 3986
1994, 0
1995, 1995
1996, 0
1997, 0
1998, 0
1999, 0
2000, 0
2001, 0
2002, 0
2003, 2003
2004, 0
2005, 2005
2006, 2006
2007, 4014
2008, 2008
2009, 0
2010, 2010
2011, 0
2012, 0
2013, 4026
2014, 0
2015, 0
2016, 0
2017, 0
2018, 0
2019, 2019
2020, 0
2021, 2021
2022, 2022
2023, 2023
2024, 2024
2025, 0
2026, 2026
2027, 4054
2028, 0
2029, 0
2030, 4060
2031, 0
2032, 0
2033, 2033
2034, 4068
2035, 0
2036, 0
2037, 2037
2038, 0
2039, 0
2040, 0
2041, 0
2042, 2042
2043, 0
2044, 0
2045, 2045
2046, 0
2047, 0
2048, 0
2049, 2049
2050, 0
2051, 0
2052, 0
2053, 4106
2054, 0
2055, 2055
2056, 0
2057, 0
2058, 2058
2059, 0
2060, 0
2061, 0
2062, 0
2063, 0
2064, 0
2065, 0
2066, 2066
2067, 0
2068, 0
2069, 0
2070, 2070
2071, 0
2072, 0
2073, 2073
2074, 0
2075, 0
2076, 0
2077, 4154
2078, 0
2079, 0
2080, 0
2081, 0
2082, 6246
2083, 0
2084, 0
2085, 2085
2086, 0
2087, 4174
2088, 0
2089, 2089
2090, 2090
2091, 2091
2092, 2092
2093, 0
2094, 0
2095, 0
2096, 2096
2097, 0
2098, 0
2099, 2099
2100, 0
2101, 2101
2102, 0
2103, 0
2104, 0
2105, 2105
2106, 0
2107, 0
2108, 0
2109, 0
2110, 0
2111, 2111
2112, 0
2113, 0
2114, 2114
2115, 0
2116, 0
2117, 0
2118, 0
2119, 0
2120, 4240
2121, 0
2122, 2122
2123, 2123
2124, 0
2125, 0
2126, 0
2127, 2127
2128, 0
2129, 4258
2130, 2130
2131, 2131
2132, 0
2133, 2133
2134, 0
2135, 2135
2136, 2136
2137, 0
2138, 0
2139, 0
2140, 0
2141, 0
2142, 0
2143, 0
2144, 2144
2145, 0
2146, 2146
2147, 0
2148, 2148
2149, 10745
2150, 2150
2151, 0
2152, 0
2153, 0
2154, 0
2155, 0
2156, 0
2157, 0
2158, 0
2159, 2159
2160, 0
2161, 0
2162, 0
2163, 0
2164, 0
2165, 0
2166, 0
2167, 2167
2168, 2168
2169, 0
2170, 0
2171, 2171
2172, 0
2173, 0
2174, 0
2175, 0
2176, 0
2177, 2177
2178, 0
2179, 0
2180, 0
2181, 0
2182, 2182
2183, 2183
2184, 0
2185, 0
2186, 0
2187, 0
2188, 2188
2189, 2189
2190, 0
2191, 0
2192, 0
2193, 0
2194, 2194
2195, 2195
2196, 2196
2197, 2197
2198, 0
2199, 2199
2200, 0
2201, 0
2202, 2202
2203, 0
2204, 0
2205, 0
2206, 2206
2207, 0
2208, 4416
2209, 0
2210, 0
2211, 2211
2212, 0
2213, 2213
2214, 2214
2215, 0
2216, 0
2217, 2217
2218, 0
2219, 0
2220, 0
2221, 0
2222, 0
2223, 4446
2224, 4448
2225, 2225
2226, 0
2227, 2227
2228, 0
2229, 0
2230, 0
2231, 0
2232, 0
2233, 4466
2234, 2234
2235, 6705
2236, 2236
2237, 2237
2238, 2238
2239, 0
2240, 0
2241, 2241
2242, 2242
2243, 0
2244, 0
2245, 4490
2246, 0
2247, 2247
2248, 0
2249, 4498
2250, 2250
2251, 0
2252, 0
2253, 0
2254, 2254
2255, 0
2256, 2256
2257, 0
2258, 2258
2259, 0
2260, 0
2261, 0
2262, 0
2263, 0
2264, 0
2265, 2265
2266, 0
2267, 0
2268, 0
2269, 0
2270, 2270
2271, 0
2272, 0
2273, 0
2274, 2274
2275, 0
2276, 0
2277, 2277
2278, 2278
2279, 4558
2280, 2280
2281, 0
2282, 2282
2283, 0
2284, 0
2285, 0
2286, 0
2287, 0
2288, 0
2289, 0
2290, 2290
2291, 2291
2292, 0
2293, 2293
2294, 2294
2295, 0
2296, 0
2297, 4594
2298, 0
2299, 2299
2300, 2300
2301, 0
2302, 2302
2303, 0
2304, 4608
2305, 2305
2306, 0
2307, 2307
2308, 0
2309, 2309
2310, 2310
2311, 0
2312, 0
2313, 2313
2314, 0
2315, 4630
2316, 2316
2317, 2317
2318, 2318
2319, 2319
2320, 2320
2321, 0
2322, 0
2323, 2323
2324, 2324
2325, 0
2326, 0
2327, 0
2328, 4656
2329, 0
2330, 2330
2331, 4662
2332, 0
2333, 2333
2334, 2334
2335, 0
2336, 4672
2337, 0
2338, 2338
2339, 0
2340, 0
2341, 0
2342, 7026
2343, 2343
2344, 2344
2345, 0
2346, 0
2347, 0
2348, 0
2349, 2349
2350, 0
2351, 0
2352, 2352
2353, 0
2354, 0
2355, 4710
2356, 0
2357, 0
2358, 0
2359, 2359
2360, 2360
2361, 0
2362, 2362
2363, 0
2364, 0
2365, 0
2366, 0
2367, 0
2368, 0
2369, 2369
2370, 0
2371, 0
2372, 0
2373, 0
2374, 0
2375, 2375
2376, 0
2377, 0
2378, 0
2379, 0
2380, 4760
2381, 0
2382, 2382
2383, 0
2384, 0
2385, 2385
2386, 0
2387, 0
2388, 2388
2389, 0
2390, 0
2391, 0
2392, 2392
2393, 2393
2394, 2394
2395, 0
2396, 2396
2397, 0
